player_id,player_name,slug,season,minutes,goals_per90,assists_per90,shots_per90,key_passes_per90,tackles_per90,interceptions_per90,clearances_per90,passes_per90,pass_accuracy_pct,saves_per90,rating
261,Junior Hoilett,d-hoilett,2025-26,722,0.125,0.249,0.62,1.75,1.99,1,0.62,28.17,64.2,0,
268,Luka Modrić,l-modri,2025-26,2816,0.064,0.096,0.639,1.694,1.662,1.246,1.055,70.92,90.4,0,7.33
323,Jordan Henderson,j-henderson,2025-26,1921,0.047,0.141,0.281,0.89,1.265,0.796,1.687,54.253,77.9,0,6.7
580,Cristiano Ronaldo,c-ronaldo,2025-26,2275,0.949,0.079,5.82,0.95,0.12,0.12,0.28,20.57,85.2,0,7.55
807,Grant Hanley,g-hanley,2025-26,1709,0,0,0.79,0,0.79,1.16,7,52.24,89.3,0,6.83
871,Leandro Bacuna,leandro-bacuna,2025-26,1705,0.317,0.106,1.37,1.27,1.16,0.53,1.37,30.51,83,0,7.12
914,Chris Wood,c-wood,2025-26,907,0.298,0,2.282,0.496,0.099,0.099,0.893,15.976,69.6,0,6.81
929,Memphis Depay,m-depay,2025-26,561,0.481,0,1.93,0.8,0.16,0,0.32,24.39,77,0,6.99
937,Nabil Bentaleb,n-bentaleb,2025-26,1267,0.142,0.142,1.208,0.852,1.421,1.137,2.699,64.073,87,0,6.89
971,Riyad Mahrez,r-mahrez,2025-26,2054,0.175,0.307,1.31,3.11,1.05,0.35,0.35,33.61,84.6,0,7.38
997,Harry Kane,h-kane,2025-26,2379,1.362,0.189,4.502,1.513,0.719,0.303,1.248,27.503,81,0,7.87
1030,Idrissa Gueye,i-gueye,2025-26,2102,0.086,0.128,1.242,0.557,1.884,1.199,1.028,45.599,87.3,0,6.88
1038,Jordan Ayew,j-ayew,2025-26,2257,0.239,0.12,1.874,1.077,1.037,0.479,1.755,20.576,82.9,0,6.82
1078,Andrew Robertson,a-robertson,2025-26,1171,0.077,0,0.769,1.537,0.922,0.615,2.613,54.646,83.3,0,6.69
1109,Patrick Agyemang,p-agyemang,2025-26,2694,0.301,0.1,2.706,0.935,0.367,0.1,1.102,15.334,68.2,0,6.72
1139,Marko Arnautovic,m-arnautovi,2025-26,666,0.405,0.135,2.568,1.216,0.27,0.405,1.081,23.649,76.6,0,6.83
1193,N'Golo Kanté,n-kante,2025-26,1567,0.115,0.057,0.46,1.09,1.95,1.26,0.8,57.61,90,0,6.86
1232,Andrej Kramaric,a-kramari,2025-26,2221,0.567,0.243,2.593,1.459,0.365,0.365,0.365,39.914,85.3,0,7.18
1244,Enner Valencia,e-valencia-lastra,2025-26,1045,0.603,0.086,3.88,0.86,0.86,0.17,0.6,18.69,78.3,0,7.34
1314,Thibaut Courtois,t-courtois,2025-26,2880,0,0,0,0.031,0.031,0,0.625,31.531,80.2,2.188,6.84
1343,Emiliano Martínez,d-martinez,2025-26,2836,0,0.032,0,0.063,0,0,0.889,38.431,73.7,3.015,6.92
1358,Edin Džeko,e-deko,2025-26,486,0.37,0,2.778,1.667,0.185,0,1.111,25.926,71.4,0,6.88
1371,Kevin De Bruyne,k-de-bruyne,2025-26,1169,0.385,0.154,2.079,2.849,0.924,0.385,0.308,56.972,83.8,0,7.31
1377,Chancel Mbemba,c-mbemba-mangulu,2025-26,861,0,0,0.732,0.418,1.254,1.15,6.167,63.868,92.3,0,6.82
1389,Sadio Mané,s-mane,2025-26,1802,0.45,0.25,2.8,2.2,1.2,0.45,0.5,34.51,79.3,0,7.57
1592,Jarrod Bowen,j-bowen,2025-26,3409,0.238,0.29,2.086,1.188,1.32,0.713,1.03,20.936,73.8,0,7.01
1717,Marten de Roon,m-de-roon,2025-26,2703,0.033,0.067,0.533,0.799,2.697,0.932,2.231,64.661,85.9,0,6.9
1743,Virgil van Dijk,v-van-dijk,2025-26,3420,0.158,0,0.789,0.316,0.579,0.737,7.237,73.474,89,0,7.12
1822,Nicolás Otamendi,n-otamendi,2025-26,2621,0.069,0,0.79,0.309,1.545,1.545,4.464,65.826,90.6,0,7.23
1826,Jordan Pickford,j-pickford,2025-26,3420,0,0,0,0.053,0.053,0,1.368,37.868,61.6,2.632,6.81
1869,Nathan Aké,n-ake,2025-26,696,0,0,0.905,0.905,1.034,0.647,4.009,64.138,88.7,0,6.67
1878,Marcus Rashford,m-rashford,2025-26,1761,0.409,0.409,3.884,2.351,0.409,0.102,0.716,39.506,84.7,0,6.99
1887,Granit Xhaka,g-xhaka,2025-26,2901,0.031,0.186,0.651,1.055,1.582,0.9,2.637,56.06,83.7,0,7.13
2069,Tommy Smith,tommy-smith,2025-26,1218,0,0.074,0.37,0.3,0.07,2.88,4.14,35.99,85.6,0,6.22
2454,Tim Ream,t-ream,2025-26,676,0,0,0.13,0,0.8,0.8,4.79,63.37,94.1,0,
2815,Dan Burn,d-burn,2025-26,2199,0.041,0.082,0.409,0.286,1.678,0.859,6.221,43.138,79.3,0,6.69
2884,Harry Maguire,h-maguire,2025-26,1655,0.054,0.109,0.761,0.218,1.251,0.761,5.764,46.278,86.1,0,6.82
3130,David Raya,d-raya-martin,2025-26,3330,0,0,0,0.081,0.027,0.027,1,29.432,64.9,1.622,6.78
3259,Ben White,b-white,2025-26,705,0,0.128,0.638,1.021,1.915,1.277,3.191,45.191,81.6,0,6.86
3385,Aaron Tshibola,a-tshibola,2025-26,644,0,0,1.4,0.7,2.8,0.98,2.52,54.92,85.2,0,6.71
3596,Ché Adams,c-adams,2025-26,1895,0.285,0.095,2.517,1.235,0.665,0.047,0.522,25.409,75.1,0,6.85
3665,Gaël Kakuta,gael-kakuta,2025-26,1611,0.447,0.168,2.07,1.4,1.23,0.56,0.28,30.45,73.4,0,7
4125,Mohamed Salah,m-salah,2025-26,2149,0.293,0.293,2.848,2.094,0.796,0.168,0.293,33.211,76.9,0,6.88
4203,Dominic Solanke,d-solanke,2025-26,1001,0.27,0,1.798,0.539,1.978,0.36,0.989,14.206,74.1,0,6.8
4267,Abdul Rahman Baba,a-baba,2025-26,1645,0.109,0.109,0.77,0.66,1.48,0.93,2.68,45.57,79.5,0,6.89
4313,Heung-min Son,h-son,2025-26,685,0,0.92,3.15,2.5,0.66,0.13,0.26,26.54,87.6,0,7.77
4341,Ivan Toney,i-toney,2025-26,2390,1.054,0.226,2.94,0.72,0.68,0.26,1.05,15.25,71.4,0,7.41
4391,Axel Tuanzebe,a-tuanzebe,2025-26,1203,0.075,0,0.15,0,1.047,0.898,6.209,42.569,84.5,0,6.54
4449,Guillermo Varela,g-varela-olivera,2025-26,798,0,0.338,0.34,0.79,1.13,1.24,2.37,41.73,86.2,0,6.81
4569,Jindrich Stanek,j-stank,2025-26,1080,0,0,0,0.17,0,0,1.17,34.5,71.7,1.67,6.76
4640,Kenji Gorré,k-gorre,2025-26,686,0.26,0.39,2.49,0.92,0.92,0.52,0.52,29.65,81.4,0,6.94
4655,Fikayo Tomori,f-tomori,2025-26,2564,0,0.07,0.316,0.14,2.317,1.018,3.51,55.144,90.2,0,6.87
4666,Aiden O'Neill,a-oneill,2025-26,909,0,0.099,0.59,0.5,2.87,1.39,1.78,61.98,89.8,0,6.93
4783,Leroy Sané,l-sane,2025-26,2289,0.315,0.197,1.966,1.887,1.376,0.472,0.118,41.481,84.5,0,7.21
5141,Dominic Calvert-Lewin,d-calvert-lewin,2025-26,2729,0.462,0.033,2.44,0.66,0.33,0.132,1.22,15.17,58.5,0,6.92
5252,Aaron Wan-Bissaka,a-wan-bissaka,2025-26,2083,0,0.086,0,0.778,1.426,1.771,4.061,31.887,76.7,0,6.72
5273,Declan Rice,d-rice,2025-26,3099,0.116,0.145,1.162,1.859,2.091,1.075,2.294,62.033,87.4,0,7.33
5381,Dan Agyei,d-agyei,2025-26,2145,0.21,0,2.014,0.462,0.336,0.168,0.587,15.734,71.5,0,6.58
5922,Cameron Burgess,c-burgess,2025-26,4140,0,0,0.522,0.239,0.957,1.348,8.326,69.109,81.6,0,6.96
6301,Seko Fofana,s-fofana,2025-26,662,0.136,0,1.224,1.495,0.408,0.544,0.952,48.943,91.1,0,6.85
6361,Ryan Mendes,ryan-mendes,2025-26,1875,0.24,0.096,1.92,1.34,1.3,0.48,0.34,35.33,78.7,0,6.74
6605,Jackson Irvine,j-irvine,2025-26,1625,0,0.055,1.052,0.609,1.883,1.495,2.825,38.049,71.9,0,6.79
6612,Jack Hendry,j-hendry,2025-26,2288,0.039,0,0.2,0.24,0.67,0.63,4.41,50.35,90.6,0,6.78
7124,Ezri Konsa,e-konsa-ngoyo,2025-26,3036,0,0,0.326,0.148,0.652,0.711,3.617,62.194,95.5,0,6.82
7577,George Hirst,g-hirst,2025-26,2174,0.455,0.124,2.815,0.869,0.538,0.041,0.952,15.359,65,0,6.78
7643,Eberechi Eze,e-eze,2025-26,1817,0.347,0.099,2.823,0.793,0.892,0.545,0.446,31.948,85.1,0,6.97
9438,Aaron Ramsdale,a-ramsdale,2025-26,1003,0,0,0,0.09,0,0,0.987,35.982,66.8,2.243,6.59
9543,Brandon Thomas-Asante,b-thomas-asante,2025-26,1865,0.627,0.193,3.04,0.917,0.724,0.917,0.579,18.241,70.9,0,6.97
10601,Harvey Barnes,h-barnes,2025-26,1961,0.321,0.046,2.662,1.147,0.688,0.138,0.734,26.849,80.7,0,6.74
11695,Max Crocombe,m-crocombe,2025-26,2070,0,0,0,0.043,0.13,0,1,28.478,40.9,3.391,6.9
12145,Ollie Watkins,o-watkins,2025-26,2852,0.536,0.095,2.619,0.726,0.726,0.189,0.473,15.021,72.7,0,6.96
12647,Dean Henderson,d-henderson,2025-26,3330,0,0,0,0.027,0.027,0.054,1.459,30.135,53.7,2.865,6.78
13489,Dominic Hyam,d-hyam,2025-26,3592,0,0,0.326,0.075,1.027,1.228,7.692,45.15,81.9,0,6.76
24015,Stefan de Vrij,s-de-vrij,2025-26,671,0,0,0.805,0.268,2.012,0.939,4.56,62.638,93.8,0,6.93
25081,Joshua Brenet,j-brenet,2025-26,885,0,0.102,0.31,0.2,3.36,0.51,1.73,44.03,77.1,0,6.48
25120,Morten Thorsby,m-thorsby,2025-26,731,0.246,0.123,1.231,0.739,0.862,0.369,2.216,26.224,65.7,0,6.72
25137,Santiago Arias,s-arias-naranjo,2025-26,821,0,0.219,0.11,0.55,2.63,1.64,2.74,39.57,75.6,0,
25147,Alireza Jahanbakhsh,a-jahanbakhsh,2025-26,900,0.1,0.1,2,1.1,1.1,0.4,1.6,37,70,0,6.67
25161,Ryan Thomas,r-thomas,2025-26,2157,0.042,0.042,0.584,0.584,2.587,2.128,4.131,42.559,80.8,0,6.91
25317,Wout Weghorst,w-weghorst,2025-26,1894,0.38,0.19,2.566,2.281,0.523,0.143,1.093,26.088,73.2,0,7.15
25332,Derrick Luckassen,derrick-luckassen,2025-26,1260,0.071,0,0.286,0.143,0.643,0.5,6.857,29.5,81.4,0,6.74
25333,Sergio Rochet,s-rochet-alvarez,2025-26,900,0,0,0,0,0.1,0,0.9,26.2,62.6,2,6.74
25489,Sofyan Amrabat,s-amrabat,2025-26,1295,0,0,0.556,0.486,1.876,0.764,1.112,62.409,91.1,0,6.83
25514,Alexander Sørloth,a-sorloth,2025-26,1797,0.551,0,3.155,0.451,0.701,0,1.002,19.132,66.8,0,6.74
25515,Juninho Bacuna,j-bacuna,2025-26,709,0,0.254,2.285,1.142,2.158,1.523,1.65,41.382,69.9,0,6.9
25588,Riechedly Bazoer,r-bazoer,2025-26,927,0,0,0.291,0.388,1.165,1.068,3.883,47.67,89.4,0,6.53
25680,Brandley Kuwas,b-kuwas,2025-26,2025,0.222,0.178,1.778,1.644,0.889,0.178,0.622,23.244,79.3,0,6.79
25738,Ferdi Kadıoğlu,f-kadioglu,2025-26,3134,0.029,0,0.804,0.689,1.637,0.747,2.326,39.257,85.6,0,6.84
25945,Justin Bijlow,j-bijlow,2025-26,1306,0,0,0,0,0,0,0.965,38.109,73.8,2.963,6.95
26015,Guus Til,g-til,2025-26,2248,0.56,0.2,2.442,1.722,1.161,0.08,0.921,26.223,83.1,0,7.18
26027,Denzel Dumfries,d-dumfries,2025-26,1328,0.203,0.068,1.559,0.881,1.084,0.474,1.423,25.55,80.1,0,6.7
26073,Sherel Floranus,s-floranus,2025-26,2801,0.032,0.129,0.225,0.45,1.831,1.671,3.567,37.529,81.7,0,6.59
26294,Davinson Sánchez,d-sanchez-mina,2025-26,2426,0.037,0,0.556,0.482,1.744,0.853,4.637,67.556,89.9,0,6.94
26433,Jamiro Monteiro,j-monteiro-alvarenga,2025-26,1278,0.141,0.211,1.408,0.986,3.028,0.986,0.634,40.704,84.6,0,6.7
26536,Frenkie de Jong,f-de-jong,2025-26,1630,0.055,0.276,0.387,1.933,2.485,0.939,0.828,82.933,94.2,0,7.24
26619,Deroy Duarte,d-duarte,2025-26,1095,0.08,0.16,1.32,1.23,0.33,1.64,0.58,53.1,91.5,0,6.47
26786,Jerdy Schouten,j-schouten,2025-26,2381,0.038,0.076,0.718,0.907,1.701,1.966,2.57,74.88,91.2,0,7.04
26803,Justin Kluivert,j-kluivert,2025-26,952,0.189,0,1.607,1.985,0.945,0.378,0.284,32.616,81.2,0,6.69
26823,Martin Ødegaard,m-odegaard-26823,2025-26,1370,0.066,0.394,1.445,2.628,1.248,0.46,0.394,54.394,84.7,0,6.95
26935,Ajdin Hrustic,a-hrustic,2025-26,2222,0.041,0.243,1.458,2.228,1.377,0.405,0.608,40.302,80.1,0,6.96
28716,Noussair Mazraoui,n-mazraoui,2025-26,985,0,0,0.457,0.64,2.741,1.279,4.934,49.614,87.3,0,6.85
29184,Teun Koopmeiners,t-koopmeiners,2025-26,1819,0,0,1.385,0.841,1.633,0.891,1.93,57.444,90.7,0,6.76
29444,Armando Obispo,a-obispo,2025-26,806,0.223,0,1.34,0,0.67,0.782,6.253,65.546,89.6,0,6.79
30062,Cody Gakpo,c-gakpo,2025-26,2749,0.229,0.164,2.848,1.735,0.949,0.426,0.688,24.554,78.5,0,7.05
30642,Manuel Neuer,m-neuer,2025-26,1862,0,0,0,0,0,0,0.628,34.076,81.3,1.498,6.63
30782,Godfried Roemeratoe,g-roemeratoe,2025-26,949,0,0.09,1.04,0.66,2.94,1.33,1.8,37.27,84.5,0,6.75
31002,Ivan Perišić,i-perii,2025-26,2219,0.284,0.487,2.19,2.15,1.46,1.055,1.866,37.679,76.7,0,7.34
31146,Oliver Baumann,o-baumann,2025-26,3060,0,0,0,0.029,0,0.029,1.206,37.059,71.1,2.853,6.77
31439,Noa Lang,n-lang,2025-26,702,0,0.385,2.051,2.436,0.769,0.256,0.385,46.923,83.3,0,7.01
31504,Pascal Groß,p-gross,2025-26,1637,0.055,0.165,0.99,2.144,1.594,0.77,1.319,58.992,85.9,0,7.2
31653,Ricardo Rodríguez,r-rodriguez-araya,2025-26,1547,0,0.058,0.175,0.407,1.396,0.465,3.898,36.884,84.7,0,6.6
31661,Sead Kolasinac,s-kolainac,2025-26,1219,0,0,0.221,0,1.993,0.812,2.363,56.924,90,0,6.57
31824,Leon Goretzka,l-goretzka,2025-26,1961,0.229,0.184,1.606,1.01,1.423,1.239,1.928,74.258,91.4,0,7.15
31825,Hakan Çalhanoğlu,h-calhanoglu,2025-26,1651,0.491,0.218,2.726,2.235,1.853,0.981,0.872,75.827,90.7,0,7.58
31836,Jonathan Tah,j-tah,2025-26,2019,0.089,0.089,0.357,0.223,1.114,1.159,5.527,84.562,96.3,0,7.04
31837,Antonio Rüdiger,a-rudiger,2025-26,1491,0.06,0,0.785,0.181,0.905,0.302,3.139,70.744,93.1,0,6.79
31907,Rani Khedira,r-khedira,2025-26,2835,0.159,0.032,0.73,0.508,1.873,1.175,2.19,20.825,66.6,0,6.7
32048,Vladimír Darida,vladimir-darida,2025-26,1001,0.45,0.18,1.71,0.99,2.07,0.81,1.44,42.8,80.5,0,7.22
32361,Michael Gregoritsch,m-gregoritsch,2025-26,916,0.59,0.197,2.849,0.688,0.491,0.491,1.572,17.489,55.6,0,6.94
32362,Joshua Kimmich,j-kimmich,2025-26,2280,0.079,0.316,1.105,2.289,1.263,0.987,0.711,104.605,92.4,0,7.69
32378,Florian Grillitsch,f-grillitsch,2025-26,1129,0.08,0.08,0.638,0.638,1.674,1.355,1.594,78.521,88,0,6.91
32403,Ousmane Dembélé,o-dembele,2025-26,1063,0.847,0.593,3.81,3.471,0.677,0,0.339,63.076,83.1,0,7.54
32438,Christian Pulisic,c-pulisic,2025-26,1612,0.447,0.223,3.015,2.122,0.837,0.167,0.614,37.351,85.9,0,7.07
32471,Ørjan Nyland,o-haskjold-nyland,2025-26,450,0,0,0,0,0,0,1.2,27.8,70.5,2.2,6.45
32525,Nico Elvedi,n-elvedi,2025-26,2967,0,0.061,0.273,0.394,1.335,1.244,8.19,55.207,92,0,7.01
32538,Breel Embolo,b-embolo,2025-26,1881,0.431,0.144,2.01,0.718,0.957,0.239,0.957,17.321,70.4,0,6.83
32549,Alessandro Schöpf,alessandro-schopf,2025-26,913,0.3,0.39,1.18,1.28,1.97,1.38,0.99,53.43,84.7,0,7.15
32550,Alexander Nübel,a-nubel,2025-26,3060,0,0.029,0,0.118,0,0.029,0.971,36.382,69.8,3.235,7.01
32574,Çağlar Söyüncü,c-soyuncu,2025-26,773,0,0.116,0.233,0.582,2.212,0.699,3.144,61.009,88.7,0,6.89
32582,Marcel Sabitzer,m-sabitzer,2025-26,1824,0.049,0.099,0.987,0.74,1.53,0.938,2.122,39.079,83.8,0,6.89
32585,Nadiem Amiri,n-amiri,2025-26,2092,0.516,0.086,2.366,2.71,1.334,0.946,0.473,47.796,81.3,0,7.41
32612,Kai Havertz,k-havertz,2025-26,582,0.309,0.464,2.784,1.701,1.237,0.155,1.237,25.67,74.1,0,6.82
32614,Douglas Santos,d-dos-santos-justino-de-melo,2025-26,501,0,0,1.26,0.72,1.44,1.44,2.16,69.7,86.3,0,6.82
32652,Jhon Córdoba,j-cordoba-copete,2025-26,990,0.45,0.27,3.18,0.91,0.45,0.18,1,18.18,74.5,0,7.15
32710,Mikel Merino,m-merino-zazon,2025-26,1028,0.35,0.263,1.926,1.051,2.276,0.963,1.663,32.393,75.9,0,6.86
32728,Waldemar Anton,w-anton,2025-26,2880,0.062,0,0.5,0.25,2.281,0.969,5.156,73.906,89.9,0,7.07
32747,Dzenis Burnic,d-burnic,2025-26,861,0,0,0.63,0.21,1.99,1.25,1.46,48.71,86.9,0,6.45
32769,Djibril Sow,d-sow,2025-26,2178,0.207,0.165,0.785,1.033,1.86,0.95,0.372,39.008,89.3,0,6.83
33079,Kevin Danso,k-danso,2025-26,1500,0,0,0.66,0.18,1.68,1.56,8.1,57.24,86.9,0,6.78
33685,Dayot Upamecano,d-upamecano,2025-26,1799,0.05,0.05,0.4,0.55,2.251,1.001,2.601,82.496,92.6,0,6.94
33701,Marco Friedl,m-friedl,2025-26,2548,0.035,0,0.283,0.177,1.554,1.236,5.546,63.438,89,0,6.83
33770,Stefan Posch,s-posch,2025-26,1396,0,0,0.709,0.516,2.966,1.418,5.738,44.291,77.6,0,6.87
34053,Alexander Isak,a-isak,2025-26,702,0.385,0.128,2.179,0.256,0.897,0,1.154,11.282,62.5,0,6.63
34084,Gregor Kobel,g-kobel,2025-26,3060,0,0,0,0,0,0,0.706,31.559,72.1,2.618,6.86
34700,Ante Budimir,a-budimir,2025-26,2863,0.534,0,3.206,0.472,0.692,0.189,1.446,11.788,60.8,0,6.99
34737,Mark Flekken,m-flekken,2025-26,2130,0,0,0,0.042,0,0,0.761,30.169,73,3.338,6.83
35141,Phillipp Mwene,p-mwene,2025-26,2074,0.043,0.087,0.434,0.781,1.258,0.738,1.996,25.689,75.3,0,6.7
35322,E. Hajisafi,e-hajisafi,2025-26,1048,0.26,0,0,0,0,0,0,0,,0,
36119,David Raum,d-raum,2025-26,2556,0.106,0.246,0.845,3.451,1.761,1.197,3.662,59.718,80.8,0,7.44
36681,Marin Pongracic,m-pongracic,2025-26,2920,0,0,0.247,0.247,0.986,1.14,4.038,58.592,91.6,0,6.76
41077,Deniz Undav,d-undav,2025-26,2249,0.76,0.28,4.882,1.681,0.72,0.16,0.28,25.011,72.6,0,7.34
46092,Ermedin Demirovic,e-demirovi,2025-26,1498,0.721,0.18,2.463,1.021,0.841,0.12,0.721,15.02,73.2,0,7.06
47589,Stjepan Radeljic,stjepan-radeljic,2025-26,858,0.1,0.1,1.05,0.52,1.36,1.36,5.14,58.64,85.2,0,7.02
52461,Osman Hadzikic,o-hadzikic,2025-26,630,0,0,0,0.14,0.14,0,0.71,29.86,58.9,2.29,6.63
52573,Duje Caleta-Car,d-aleta-car,2025-26,2060,0.044,0,0.568,0.131,1.049,1.092,5.417,56.927,90.4,0,6.83
52585,Konrad Laimer,k-laimer,2025-26,1997,0.135,0.406,0.766,2.028,2.073,0.766,1.352,62.103,90.1,0,6.98
52703,Alexander Schlager,a-schlager,2025-26,1350,0,0,0,0,0,0,0.87,29.8,75.8,3.2,7.01
52721,Lawrence Ati Zigi,l-ati-zigi,2025-26,1080,0,0,0,0,0,0,1.08,31.58,61.2,3.5,7.19
52867,Xaver Schlager,x-schlager,2025-26,1837,0.147,0.049,1.029,1.029,1.862,0.49,1.421,51.932,86.9,0,6.85
52868,Hee-chan Hwang,h-hwang,2025-26,1456,0.124,0.124,1.174,0.927,0.618,0.804,0.989,23.365,75.4,0,6.62
52873,Patrick Pentz,p-pentz,2025-26,1335,0,0,0,0,0.13,0,0.67,33.51,80.3,3.24,7.04
54065,Assim Madibo,a-al-haj-madibo,2025-26,1089,0,0,0.33,0.25,3.72,1.32,1.07,44.55,86.3,0,6.98
54303,Gideon Mensah,g-mensah,2025-26,2333,0,0.077,0.039,0.694,1.967,1.119,2.778,42.589,82.3,0,6.73
60270,Axel Witsel,a-witsel,2025-26,2533,0.036,0.071,0.711,0.604,1.35,1.066,1.99,52.088,91.2,0,6.82
61517,Thomas Meunier,t-meunier,2025-26,1820,0.099,0.099,0.94,0.742,1.434,0.692,2.473,47.868,82.3,0,6.89
61780,Leandro Trossard,l-trossard,2025-26,2011,0.269,0.269,2.372,1.611,1.208,0.403,0.627,33.879,77,0,6.98
61806,Kalidou Koulibaly,k-koulibaly,2025-26,1597,0.056,0.113,0.62,0.62,2.03,1.52,3.32,54.61,89,0,7.16
61848,Brandon Mechele,b-mechele,2025-26,3435,0.131,0.052,0.891,0.55,2.017,1.205,3.904,73.677,92.2,0,7.19
62178,Zizo,a-sayed,2025-26,1195,0.301,0.377,2.71,3.31,0.9,0.3,0.23,35.47,84.9,0,7.34
62317,Mathew Ryan,m-ryan,2025-26,3240,0,0,0.056,0,0.056,0.056,1.222,31.694,70.9,3.5,7.13
62318,Hans Vanaken,h-vanaken,2025-26,3367,0.187,0.08,1.55,1.791,1.149,0.615,1.47,70.006,88.6,0,7.34
62337,Timothy Castagne,t-castagne,2025-26,1841,0,0,0.684,0.88,1.955,1.515,3.178,38.914,86.3,0,6.86
62342,Youri Tielemans,y-tielemans,2025-26,1864,0,0.193,1.159,1.545,2.8,0.869,0.917,54.512,84.9,0,7.15
62495,Karim Hafez Ramadan Seif El Din,k-ramadan-seif-el-din,2025-26,1042,0.173,0.086,0.78,1.55,1.73,1.21,1.81,48.97,84.3,0,6.97
62502,Ramy Bensebaini,r-bensebaini,2025-26,1526,0.295,0.118,1.003,0.59,1.71,1.121,5.013,68.886,87.4,0,7.2
62770,Edmílson Junior,e-da-silva-62770,2025-26,1439,0.313,0.063,1.94,2.19,1.06,0.88,0.25,38.59,87.7,0,6.95
62871,Dodi Lukébakio,d-lukebakio,2025-26,745,0,0.362,4.107,2.779,0.846,0.604,0.725,32.376,79.5,0,7
62879,Mahmoud Trezeguet,m-hassan,2025-26,1599,0.507,0,4.73,1.24,0.96,0.39,0.56,31.52,83,0,7.1
64188,Cherif Ndiaye,p-ndiaye,2025-26,1348,0.467,0.067,1.936,1.269,1.068,0,0.801,18.561,79.1,0,6.88
64193,Sander Berge,s-berge,2025-26,2913,0,0.031,0.463,0.649,1.792,0.803,1.576,53.419,89.8,0,6.82
65411,Akram Afif,a-afif,2025-26,1937,0.697,0.558,2.65,4.09,0.37,0.37,0.23,42.93,78.2,0,7.86
67948,Amir Hadziahmetovic,a-hadiahmetovi,2025-26,2129,0,0.085,0.507,0.972,2.24,0.93,2.114,40.582,75.7,0,6.72
68208,Nikola Vasilj,n-vasilj,2025-26,3060,0,0,0,0,0.029,0.029,0.941,33.059,69.4,3.676,6.83
73603,Mario Pašalić,m-paali,2025-26,1932,0.14,0.233,1.118,1.91,1.211,0.699,1.165,65.357,88.5,0,6.96
73906,Nikola Vlašić,n-vlai,2025-26,3056,0.236,0.088,1.443,1.59,1.973,0.648,0.825,34.015,83.8,0,7
74060,Dani Olmo,d-olmo-carvajal,2025-26,2074,0.304,0.347,3.038,2.126,1.475,0.608,0.998,52.768,85.3,0,7.23
74109,Nikola Katic,n-kati,2025-26,1260,0.07,0.07,0.64,0.43,1.21,1.14,7.21,37.71,74.2,0,7.19
74121,Kristijan Jakic,k-jaki,2025-26,1653,0.109,0.054,1.034,0.708,1.906,0.926,3.049,39.201,80.3,0,6.75
74124,Ivan Sunjic,ivan-sunjic,2025-26,1170,0,0,0.462,0.231,1,0.692,2.154,20.385,75.8,0,6.65
74223,Yoel Bárcenas,e-barcenas-herrera,2025-26,2253,0.12,0.04,1.2,1.56,1.56,0.6,1.44,36.55,83.2,0,6.8
74250,Petar Musa,p-musa,2025-26,812,1.108,0.111,4.54,1.44,0.89,0.67,1.44,24.27,66.2,0,7.6
74957,Nikola Moro,n-moro,2025-26,1798,0.1,0,1.101,1.301,1.602,0.951,1.702,66.974,85,0,6.99
79540,Jaroslav Zelený,j-zeleny,2025-26,790,0,0,0.114,0.228,0.911,1.139,2.848,52.861,82.8,0,6.75
79972,Tomas Holes,t-hole,2025-26,659,0.14,0,0.68,0.14,0.82,1.09,3.82,51.35,80.3,0,6.9
80304,Vladimír Coufal,v-coufal,2025-26,3018,0.03,0.239,0.775,1.759,1.819,1.133,3.221,39.692,78.2,0,7.09
80655,Tomáš Souček,t-souek,2025-26,2198,0.205,0,1.065,0.45,1.802,0.696,3.439,36.77,77.7,0,6.78
80675,Patrik Schick,p-schick,2025-26,1995,0.722,0.135,3.248,0.632,0.451,0.135,0.947,18.541,80.5,0,7.07
80707,Tomas Chory,t-chory,2025-26,871,0.72,0.21,3,1.34,0.1,0.31,2.27,23.77,66.5,0,7.46
80902,Ladislav Krejci,l-kreji,2025-26,2361,0.076,0.038,0.801,0.343,1.22,1.258,4.46,50.051,82.5,0,6.69
80926,Jan Kuchta,j-kuchta,2025-26,787,0.69,0.11,3.66,0.91,0.34,0.11,0.34,16.93,73.6,0,7.01
83003,Lukas Provod,l-provod,2025-26,1063,0.34,0.34,2.79,2.12,0.93,0.25,1.35,42.93,80.5,0,7.25
83974,Frans Putros,frans-putros,2025-26,695,0.129,0,0.52,1.55,0.78,1.04,0.91,23.7,83.1,0,6.76
84619,Awer Mabil,awer-mabil,2025-26,1011,0.09,0.27,2.49,1.69,1.96,0.71,0.36,32.05,74.2,0,6.84
95269,Cédric Bakambu,c-bakambu,2025-26,573,0.471,0.157,3.298,0.628,0.314,0.314,1.414,14.136,76.7,0,6.67
95368,Lucas Digne,l-digne,2025-26,1853,0,0.34,0.68,1.311,1.749,0.729,2.963,35.505,80.8,0,6.71
95635,Aïssa Mandi,a-mandi,2025-26,2337,0.039,0,0.539,0.385,1.194,1.694,3.89,70.359,91.9,0,7.04
95694,Adrien Rabiot,a-rabiot,2025-26,2550,0.212,0.141,1.624,0.953,2.047,0.812,1.482,46.518,85.6,0,7.25
95802,Lucas Mendes,l-mendes,2025-26,1472,0.061,0.061,0.79,0.31,1.04,1.35,5.69,50.32,87,0,6.93
